category,Heart Rate,seconds_count,label,date_of_sleep,asleep_seconds,awake_seconds,light_seconds,deep_seconds,rem_seconds,time_hours,time_minutes,time_seconds
awake,60.0,90,,2023-04-10,24660,720,17640,2190,4830,7,37,0
light,60.0,90,,2023-04-10,24660,720,17640,2190,4830,7,38,0
awake,60.0,150,,2023-04-10,24660,720,17640,2190,4830,7,40,0
light,60.0,90,,2023-04-10,24660,720,17640,2190,4830,7,42,0
rem,60.0,420,,2023-04-10,24660,720,17640,2190,4830,7,44,0
light,58.0,690,,2023-04-11,25410,510,17280,3390,4740,0,45,0
deep,59.0,960,,2023-04-11,25410,510,17280,3390,4740,0,56,0
light,60.0,870,,2023-04-11,25410,510,17280,3390,4740,1,12,0
deep,59.0,510,,2023-04-11,25410,510,17280,3390,4740,1,27,0
light,60.0,630,,2023-04-11,25410,510,17280,3390,4740,1,35,0
rem,61.3071,330,,2023-04-11,25410,510,17280,3390,4740,1,46,0
light,65.0,90,,2023-04-11,25410,510,17280,3390,4740,1,51,0
awake,59.0,60,,2023-04-11,25410,510,17280,3390,4740,1,53,0
light,59.0,690,,2023-04-11,25410,510,17280,3390,4740,1,54,0
deep,62.0,1230,,2023-04-11,25410,510,17280,3390,4740,2,5,0
light,67.0,270,,2023-04-11,25410,510,17280,3390,4740,2,26,0
awake,67.0,360,,2023-04-11,25410,510,17280,3390,4740,2,30,0
light,73.0,810,,2023-04-11,25410,510,17280,3390,4740,2,36,0
rem,61.0,390,,2023-04-11,25410,510,17280,3390,4740,2,50,0
awake,60.0,60,,2023-04-11,25410,510,17280,3390,4740,2,56,0
light,60.0,270,,2023-04-11,25410,510,17280,3390,4740,2,57,0
rem,61.0,90,,2023-04-11,25410,510,17280,3390,4740,3,2,0
light,61.0,450,,2023-04-11,25410,510,17280,3390,4740,3,3,0
rem,59.0,210,,2023-04-11,25410,510,17280,3390,4740,3,11,0
light,57.0,420,,2023-04-11,25410,510,17280,3390,4740,3,14,0
rem,59.0,180,,2023-04-11,25410,510,17280,3390,4740,3,21,0
light,59.0,6630,,2023-04-11,25410,510,17280,3390,4740,3,24,0
rem,60.0,1920,,2023-04-11,25410,510,17280,3390,4740,5,15,0
light,58.0,2730,,2023-04-11,25410,510,17280,3390,4740,5,47,0
deep,61.0,690,,2023-04-11,25410,510,17280,3390,4740,6,32,0
light,63.0,930,,2023-04-11,25410,510,17280,3390,4740,6,44,0
rem,60.0,1620,,2023-04-11,25410,510,17280,3390,4740,6,59,0
light,59.0,1650,,2023-04-11,25410,510,17280,3390,4740,7,26,0
awake,67.0,30,,2023-04-11,25410,510,17280,3390,4740,7,54,0
light,67.0,150,,2023-04-11,25410,510,17280,3390,4740,7,54,0
light,63.0,1050,,2023-04-12,20340,1260,12690,4320,3330,0,43,0
deep,63.0,1050,,2023-04-12,20340,1260,12690,4320,3330,1,0,0
light,62.0,300,,2023-04-12,20340,1260,12690,4320,3330,1,18,0
deep,63.0,300,,2023-04-12,20340,1260,12690,4320,3330,1,23,0
light,63.0,90,,2023-04-12,20340,1260,12690,4320,3330,1,28,0
awake,63.0,120,,2023-04-12,20340,1260,12690,4320,3330,1,29,0
light,64.0,1020,,2023-04-12,20340,1260,12690,4320,3330,1,31,0
rem,63.0,1350,,2023-04-12,20340,1260,12690,4320,3330,1,48,0
light,61.0,1620,,2023-04-12,20340,1260,12690,4320,3330,2,11,0
awake,64.0,60,,2023-04-12,20340,1260,12690,4320,3330,2,38,0
light,60.0,1200,,2023-04-12,20340,1260,12690,4320,3330,2,39,0
awake,59.0,30,,2023-04-12,20340,1260,12690,4320,3330,2,59,0
light,59.0,1470,,2023-04-12,20340,1260,12690,4320,3330,2,59,0
deep,60.0,90,,2023-04-12,20340,1260,12690,4320,3330,3,24,0
light,60.0,870,,2023-04-12,20340,1260,12690,4320,3330,3,25,0
awake,58.0,30,,2023-04-12,20340,1260,12690,4320,3330,3,40,0
light,58.0,480,,2023-04-12,20340,1260,12690,4320,3330,3,40,0
rem,63.0,150,,2023-04-12,20340,1260,12690,4320,3330,3,48,0
light,60.0,30,,2023-04-12,20340,1260,12690,4320,3330,3,51,0
rem,60.0,780,,2023-04-12,20340,1260,12690,4320,3330,3,51,0
awake,72.0,60,,2023-04-12,20340,1260,12690,4320,3330,4,4,0
light,60.0,60,,2023-04-12,20340,1260,12690,4320,3330,4,5,0
rem,60.0,90,,2023-04-12,20340,1260,12690,4320,3330,4,6,0
awake,60.0,150,,2023-04-12,20340,1260,12690,4320,3330,4,8,0
light,58.0,1350,,2023-04-12,20340,1260,12690,4320,3330,4,10,0
deep,61.0,690,,2023-04-12,20340,1260,12690,4320,3330,4,33,0
awake,61.0,60,,2023-04-12,20340,1260,12690,4320,3330,4,44,0
light,61.0,300,,2023-04-12,20340,1260,12690,4320,3330,4,45,0
awake,57.0,30,,2023-04-12,20340,1260,12690,4320,3330,4,50,0
light,57.0,690,,2023-04-12,20340,1260,12690,4320,3330,4,51,0
deep,59.0,300,,2023-04-12,20340,1260,12690,4320,3330,5,2,0
light,61.0,810,,2023-04-12,20340,1260,12690,4320,3330,5,7,0
deep,61.0,1890,,2023-04-12,20340,1260,12690,4320,3330,5,21,0
light,61.0,810,,2023-04-12,20340,1260,12690,4320,3330,5,52,0
rem,60.0,840,,2023-04-12,20340,1260,12690,4320,3330,6,6,0
awake,59.0,30,,2023-04-12,20340,1260,12690,4320,3330,6,20,0
rem,59.0,120,,2023-04-12,20340,1260,12690,4320,3330,6,20,0
awake,59.0,570,,2023-04-12,20340,1260,12690,4320,3330,6,22,0
light,59.0,390,,2023-04-12,20340,1260,12690,4320,3330,6,32,0
awake,58.0,120,,2023-04-12,20340,1260,12690,4320,3330,6,38,0
light,56.0,150,,2023-04-12,20340,1260,12690,4320,3330,6,40,0
light,69.0,90,,2023-04-13,22020,1530,17460,2490,2070,0,56,0
awake,73.0,150,,2023-04-13,22020,1530,17460,2490,2070,0,57,0
light,73.0,60,,2023-04-13,22020,1530,17460,2490,2070,1,0,0
awake,73.0,330,,2023-04-13,22020,1530,17460,2490,2070,1,1,0
light,69.0,840,,2023-04-13,22020,1530,17460,2490,2070,1,6,0
deep,61.0,150,,2023-04-13,22020,1530,17460,2490,2070,1,20,0
light,61.0,840,,2023-04-13,22020,1530,17460,2490,2070,1,23,0
awake,60.0,60,,2023-04-13,22020,1530,17460,2490,2070,1,37,0
light,60.0,990,,2023-04-13,22020,1530,17460,2490,2070,1,38,0
awake,65.0,30,,2023-04-13,22020,1530,17460,2490,2070,1,54,0
light,68.0,300,,2023-04-13,22020,1530,17460,2490,2070,1,55,0
awake,63.0,60,,2023-04-13,22020,1530,17460,2490,2070,2,0,0
light,63.0,330,,2023-04-13,22020,1530,17460,2490,2070,2,1,0
rem,73.0,270,,2023-04-13,22020,1530,17460,2490,2070,2,6,0
awake,62.0,90,,2023-04-13,22020,1530,17460,2490,2070,2,11,0
light,62.0,1560,,2023-04-13,22020,1530,17460,2490,2070,2,12,0
deep,63.0,690,,2023-04-13,22020,1530,17460,2490,2070,2,38,0
light,63.0,1440,,2023-04-13,22020,1530,17460,2490,2070,2,50,0
deep,61.0,60,,2023-04-13,22020,1530,17460,2490,2070,3,14,0
light,61.0,1110,,2023-04-13,22020,1530,17460,2490,2070,3,15,0
rem,60.0,360,,2023-04-13,22020,1530,17460,2490,2070,3,33,0
light,62.0,2130,,2023-04-13,22020,1530,17460,2490,2070,3,39,0
deep,62.0,210,,2023-04-13,22020,1530,17460,2490,2070,4,15,0
light,62.0,390,,2023-04-13,22020,1530,17460,2490,2070,4,18,0
deep,62.0,120,,2023-04-13,22020,1530,17460,2490,2070,4,25,0
light,62.0,270,,2023-04-13,22020,1530,17460,2490,2070,4,27,0
deep,60.0,870,,2023-04-13,22020,1530,17460,2490,2070,4,31,0
light,59.0,1620,,2023-04-13,22020,1530,17460,2490,2070,4,46,0
awake,61.0,120,,2023-04-13,22020,1530,17460,2490,2070,5,13,0
light,59.0,810,,2023-04-13,22020,1530,17460,2490,2070,5,15,0
rem,58.0,1110,,2023-04-13,22020,1530,17460,2490,2070,5,28,0
light,61.0,2010,,2023-04-13,22020,1530,17460,2490,2070,5,47,0
deep,63.0,390,,2023-04-13,22020,1530,17460,2490,2070,6,20,0
light,64.0,60,,2023-04-13,22020,1530,17460,2490,2070,6,27,0
awake,64.0,180,,2023-04-13,22020,1530,17460,2490,2070,6,28,0
light,60.0,750,,2023-04-13,22020,1530,17460,2490,2070,6,31,0
awake,61.0,90,,2023-04-13,22020,1530,17460,2490,2070,6,43,0
light,60.0,180,,2023-04-13,22020,1530,17460,2490,2070,6,45,0
awake,60.0,180,,2023-04-13,22020,1530,17460,2490,2070,6,48,0
light,58.0,60,,2023-04-13,22020,1530,17460,2490,2070,6,51,0
awake,58.0,120,,2023-04-13,22020,1530,17460,2490,2070,6,52,0
light,58.0,420,,2023-04-13,22020,1530,17460,2490,2070,6,54,0
rem,58.0,90,,2023-04-13,22020,1530,17460,2490,2070,7,1,0
light,58.0,270,,2023-04-13,22020,1530,17460,2490,2070,7,2,0
rem,57.0,240,,2023-04-13,22020,1530,17460,2490,2070,7,7,0
awake,69.0,120,,2023-04-13,22020,1530,17460,2490,2070,7,11,0
light,69.0,930,,2023-04-13,22020,1530,17460,2490,2070,7,13,0
light,71.0,1290,,2023-04-14,16890,270,11220,2910,2760,1,47,0
deep,67.0,1080,,2023-04-14,16890,270,11220,2910,2760,2,9,0
light,63.0,360,,2023-04-14,16890,270,11220,2910,2760,2,27,0
deep,62.0,600,,2023-04-14,16890,270,11220,2910,2760,2,33,0
light,64.0,210,,2023-04-14,16890,270,11220,2910,2760,2,43,0
rem,63.0,810,,2023-04-14,16890,270,11220,2910,2760,2,46,0
light,62.0,1560,,2023-04-14,16890,270,11220,2910,2760,3,0,0
deep,64.0,1110,,2023-04-14,16890,270,11220,2910,2760,3,26,0
light,61.967,1950,,2023-04-14,16890,270,11220,2910,2760,3,44,0
deep,60.0,60,,2023-04-14,16890,270,11220,2910,2760,4,17,0
light,60.0,1290,,2023-04-14,16890,270,11220,2910,2760,4,18,0
rem,66.0,540,,2023-04-14,16890,270,11220,2910,2760,4,39,0
awake,62.0,30,,2023-04-14,16890,270,11220,2910,2760,4,48,0
rem,62.0,180,,2023-04-14,16890,270,11220,2910,2760,4,49,0
awake,61.0,60,,2023-04-14,16890,270,11220,2910,2760,4,52,0
light,61.0,90,,2023-04-14,16890,270,11220,2910,2760,4,53,0
rem,61.0,60,,2023-04-14,16890,270,11220,2910,2760,4,54,0
light,62.0,270,,2023-04-14,16890,270,11220,2910,2760,4,55,0
rem,62.0,1110,,2023-04-14,16890,270,11220,2910,2760,5,0,0
light,61.0,2100,,2023-04-14,16890,270,11220,2910,2760,5,18,0
deep,61.0,60,,2023-04-14,16890,270,11220,2910,2760,5,53,0
light,61.0,2040,,2023-04-14,16890,270,11220,2910,2760,5,54,0
awake,58.0,90,,2023-04-14,16890,270,11220,2910,2760,6,28,0
light,58.0,60,,2023-04-14,16890,270,11220,2910,2760,6,30,0
awake,58.0,90,,2023-04-14,16890,270,11220,2910,2760,6,31,0
rem,59.0,60,,2023-04-14,16890,270,11220,2910,2760,6,32,0
light,65.0,720,,2023-04-15,21720,960,12990,4710,4020,0,41,0
deep,70.0,720,,2023-04-15,21720,960,12990,4710,4020,0,53,0
light,69.0,210,,2023-04-15,21720,960,12990,4710,4020,1,5,0
deep,66.0,30,,2023-04-15,21720,960,12990,4710,4020,1,8,0
light,66.0,270,,2023-04-15,21720,960,12990,4710,4020,1,9,0
deep,71.0,690,,2023-04-15,21720,960,12990,4710,4020,1,13,0
light,70.0,150,,2023-04-15,21720,960,12990,4710,4020,1,25,0
deep,67.0,540,,2023-04-15,21720,960,12990,4710,4020,1,27,0
light,61.0,240,,2023-04-15,21720,960,12990,4710,4020,1,36,0
rem,61.0,1140,,2023-04-15,21720,960,12990,4710,4020,1,40,0
light,63.0,2400,,2023-04-15,21720,960,12990,4710,4020,1,59,0
deep,60.0,390,,2023-04-15,21720,960,12990,4710,4020,2,39,0
light,59.0,450,,2023-04-15,21720,960,12990,4710,4020,2,46,0
deep,61.0,2040,,2023-04-15,21720,960,12990,4710,4020,2,53,0
light,62.0,720,,2023-04-15,21720,960,12990,4710,4020,3,27,0
rem,62.0,1470,,2023-04-15,21720,960,12990,4710,4020,3,39,0
light,59.0,3180,,2023-04-15,21720,960,12990,4710,4020,4,4,0
deep,62.0,300,,2023-04-15,21720,960,12990,4710,4020,4,57,0
light,60.0,1770,,2023-04-15,21720,960,12990,4710,4020,5,2,0
rem,58.0,60,,2023-04-15,21720,960,12990,4710,4020,5,31,0
awake,66.0,540,,2023-04-15,21720,960,12990,4710,4020,5,32,0
light,55.0,480,,2023-04-15,21720,960,12990,4710,4020,5,41,0
awake,57.0,420,,2023-04-15,21720,960,12990,4710,4020,5,49,0
light,58.0,450,,2023-04-15,21720,960,12990,4710,4020,5,56,0
rem,58.0,60,,2023-04-15,21720,960,12990,4710,4020,6,4,0
light,58.0,210,,2023-04-15,21720,960,12990,4710,4020,6,5,0
rem,58.0,1290,,2023-04-15,21720,960,12990,4710,4020,6,8,0
light,58.0,1740,,2023-04-15,21720,960,12990,4710,4020,6,30,0
light,59.0,1020,,2023-04-16,26010,960,17010,3630,5370,0,0,0
deep,62.0,330,,2023-04-16,26010,960,17010,3630,5370,0,17,0
light,59.0,30,,2023-04-16,26010,960,17010,3630,5370,0,22,0
deep,60.0,1080,,2023-04-16,26010,960,17010,3630,5370,0,23,0
light,59.0,1680,,2023-04-16,26010,960,17010,3630,5370,0,41,0
rem,61.0,930,,2023-04-16,26010,960,17010,3630,5370,1,9,0
light,61.0,870,,2023-04-16,26010,960,17010,3630,5370,1,24,0
deep,61.0,690,,2023-04-16,26010,960,17010,3630,5370,1,39,0
light,60.0,210,,2023-04-16,26010,960,17010,3630,5370,1,50,0
deep,64.0,150,,2023-04-16,26010,960,17010,3630,5370,1,54,0
light,64.0,840,,2023-04-16,26010,960,17010,3630,5370,1,56,0
deep,59.0,180,,2023-04-16,26010,960,17010,3630,5370,2,10,0
light,59.0,690,,2023-04-16,26010,960,17010,3630,5370,2,13,0
deep,63.0,510,,2023-04-16,26010,960,17010,3630,5370,2,25,0
light,61.0,210,,2023-04-16,26010,960,17010,3630,5370,2,33,0
deep,61.0,390,,2023-04-16,26010,960,17010,3630,5370,2,37,0
light,63.0,30,,2023-04-16,26010,960,17010,3630,5370,2,43,0
awake,57.0,90,,2023-04-16,26010,960,17010,3630,5370,2,44,0
light,57.0,270,,2023-04-16,26010,960,17010,3630,5370,2,45,0
rem,65.0,1650,,2023-04-16,26010,960,17010,3630,5370,2,50,0
awake,60.0,60,,2023-04-16,26010,960,17010,3630,5370,3,17,0
light,60.0,1860,,2023-04-16,26010,960,17010,3630,5370,3,18,0
deep,59.0,300,,2023-04-16,26010,960,17010,3630,5370,3,49,0
light,57.0,30,,2023-04-16,26010,960,17010,3630,5370,3,54,0
awake,57.0,30,,2023-04-16,26010,960,17010,3630,5370,3,55,0
light,57.0,2820,,2023-04-16,26010,960,17010,3630,5370,3,55,0
awake,56.0,180,,2023-04-16,26010,960,17010,3630,5370,4,42,0
light,58.0,2760,,2023-04-16,26010,960,17010,3630,5370,4,45,0
rem,59.0,1110,,2023-04-16,26010,960,17010,3630,5370,5,31,0
light,58.0,210,,2023-04-16,26010,960,17010,3630,5370,5,50,0
rem,58.0,600,,2023-04-16,26010,960,17010,3630,5370,5,53,0
awake,57.0,60,,2023-04-16,26010,960,17010,3630,5370,6,3,0
light,57.0,510,,2023-04-16,26010,960,17010,3630,5370,6,4,0
awake,57.0,90,,2023-04-16,26010,960,17010,3630,5370,6,13,0
light,57.0,240,,2023-04-16,26010,960,17010,3630,5370,6,14,0
rem,61.0,720,,2023-04-16,26010,960,17010,3630,5370,6,18,0
awake,60.0,90,,2023-04-16,26010,960,17010,3630,5370,6,30,0
light,60.0,120,,2023-04-16,26010,960,17010,3630,5370,6,32,0
rem,60.0,360,,2023-04-16,26010,960,17010,3630,5370,6,34,0
light,58.0,2460,,2023-04-16,26010,960,17010,3630,5370,6,40,0
awake,65.0,270,,2023-04-16,26010,960,17010,3630,5370,7,21,0
light,61.0,90,,2023-04-16,26010,960,17010,3630,5370,7,25,0
awake,61.0,90,,2023-04-16,26010,960,17010,3630,5370,7,27,0
light,61.0,60,,2023-04-16,26010,960,17010,3630,5370,7,28,0
light,69.0,810,,2023-04-17,24300,570,15330,3480,5490,0,4,0
deep,72.0,1440,,2023-04-17,24300,570,15330,3480,5490,0,18,0
light,72.0,570,,2023-04-17,24300,570,15330,3480,5490,0,42,0
deep,69.0,120,,2023-04-17,24300,570,15330,3480,5490,0,51,0
light,67.0,300,,2023-04-17,24300,570,15330,3480,5490,0,53,0
deep,71.0,180,,2023-04-17,24300,570,15330,3480,5490,0,58,0
light,71.0,1110,,2023-04-17,24300,570,15330,3480,5490,1,1,0
rem,68.0,1200,,2023-04-17,24300,570,15330,3480,5490,1,20,0
awake,65.0,30,,2023-04-17,24300,570,15330,3480,5490,1,40,0
light,65.0,2100,,2023-04-17,24300,570,15330,3480,5490,1,40,0
awake,63.0,30,,2023-04-17,24300,570,15330,3480,5490,2,15,0
light,63.0,1320,,2023-04-17,24300,570,15330,3480,5490,2,16,0
deep,64.0,540,,2023-04-17,24300,570,15330,3480,5490,2,38,0
light,62.0,630,,2023-04-17,24300,570,15330,3480,5490,2,47,0
rem,60.0,1080,,2023-04-17,24300,570,15330,3480,5490,2,57,0
light,60.0,1380,,2023-04-17,24300,570,15330,3480,5490,3,15,0
awake,59.0,90,,2023-04-17,24300,570,15330,3480,5490,3,38,0
light,59.0,990,,2023-04-17,24300,570,15330,3480,5490,3,40,0
deep,63.0,480,,2023-04-17,24300,570,15330,3480,5490,3,56,0
light,62.0,300,,2023-04-17,24300,570,15330,3480,5490,4,4,0
deep,63.0,570,,2023-04-17,24300,570,15330,3480,5490,4,9,0
light,57.0,30,,2023-04-17,24300,570,15330,3480,5490,4,19,0
awake,57.0,90,,2023-04-17,24300,570,15330,3480,5490,4,19,0
light,57.0,750,,2023-04-17,24300,570,15330,3480,5490,4,21,0
rem,59.0,60,,2023-04-17,24300,570,15330,3480,5490,4,33,0
awake,59.0,330,,2023-04-17,24300,570,15330,3480,5490,4,34,0
light,62.0,2850,,2023-04-17,24300,570,15330,3480,5490,4,40,0
deep,65.0,150,,2023-04-17,24300,570,15330,3480,5490,5,27,0
light,65.0,690,,2023-04-17,24300,570,15330,3480,5490,5,30,0
rem,61.0,3150,,2023-04-17,24300,570,15330,3480,5490,5,41,0
light,61.0,1500,,2023-04-17,24300,570,15330,3480,5490,6,34,0
light,65.0,270,,2023-04-18,18180,1650,13350,2820,2010,1,38,0
awake,59.0,150,,2023-04-18,18180,1650,13350,2820,2010,1,43,0
light,59.0,780,,2023-04-18,18180,1650,13350,2820,2010,1,45,0
deep,65.0,630,,2023-04-18,18180,1650,13350,2820,2010,1,58,0
light,64.0,1470,,2023-04-18,18180,1650,13350,2820,2010,2,9,0
deep,64.0,60,,2023-04-18,18180,1650,13350,2820,2010,2,33,0
light,70.0,360,,2023-04-18,18180,1650,13350,2820,2010,2,34,0
deep,72.0,1380,,2023-04-18,18180,1650,13350,2820,2010,2,40,0
awake,70.0,60,,2023-04-18,18180,1650,13350,2820,2010,3,3,0
light,60.0,990,,2023-04-18,18180,1650,13350,2820,2010,3,4,0
rem,59.0,510,,2023-04-18,18180,1650,13350,2820,2010,3,21,0
light,59.0,2220,,2023-04-18,18180,1650,13350,2820,2010,3,29,0
deep,60.0,360,,2023-04-18,18180,1650,13350,2820,2010,4,6,0
light,60.0,630,,2023-04-18,18180,1650,13350,2820,2010,4,12,0
deep,60.0,90,,2023-04-18,18180,1650,13350,2820,2010,4,23,0
light,59.0,1170,,2023-04-18,18180,1650,13350,2820,2010,4,24,0
rem,58.0,150,,2023-04-18,18180,1650,13350,2820,2010,4,44,0
light,58.0,60,,2023-04-18,18180,1650,13350,2820,2010,4,46,0
awake,58.0,150,,2023-04-18,18180,1650,13350,2820,2010,4,47,0
light,58.0,270,,2023-04-18,18180,1650,13350,2820,2010,4,50,0
rem,60.0,120,,2023-04-18,18180,1650,13350,2820,2010,4,54,0
light,60.0,720,,2023-04-18,18180,1650,13350,2820,2010,4,56,0
rem,56.0,720,,2023-04-18,18180,1650,13350,2820,2010,5,8,0
awake,57.0,150,,2023-04-18,18180,1650,13350,2820,2010,5,20,0
light,57.0,90,,2023-04-18,18180,1650,13350,2820,2010,5,23,0
rem,59.0,510,,2023-04-18,18180,1650,13350,2820,2010,5,24,0
light,58.0,1710,,2023-04-18,18180,1650,13350,2820,2010,5,33,0
deep,60.0,300,,2023-04-18,18180,1650,13350,2820,2010,6,1,0
light,60.0,60,,2023-04-18,18180,1650,13350,2820,2010,6,6,0
awake,60.0,30,,2023-04-18,18180,1650,13350,2820,2010,6,7,0
light,60.0,720,,2023-04-18,18180,1650,13350,2820,2010,6,8,0
awake,60.0,300,,2023-04-18,18180,1650,13350,2820,2010,6,20,0
light,58.0,270,,2023-04-18,18180,1650,13350,2820,2010,6,25,0
awake,58.0,810,,2023-04-18,18180,1650,13350,2820,2010,6,29,0
light,62.0,630,,2023-04-18,18180,1650,13350,2820,2010,6,43,0
light,59.0,930,,2023-04-18,18180,1650,13350,2820,2010,23,52,0
awake,58.0,60,,2023-04-19,29790,510,18090,4290,7410,0,7,0
light,54.0,600,,2023-04-19,29790,510,18090,4290,7410,0,8,0
deep,57.0,360,,2023-04-19,29790,510,18090,4290,7410,0,18,0
light,63.0,720,,2023-04-19,29790,510,18090,4290,7410,0,24,0
deep,60.0,750,,2023-04-19,29790,510,18090,4290,7410,0,36,0
light,53.0,240,,2023-04-19,29790,510,18090,4290,7410,0,49,0
deep,53.0,600,,2023-04-19,29790,510,18090,4290,7410,0,53,0
light,53.0,690,,2023-04-19,29790,510,18090,4290,7410,1,3,0
rem,59.0,1320,,2023-04-19,29790,510,18090,4290,7410,1,14,0
