date_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds,source,label,weekday,time_to_deep_seconds,time_to_rem_seconds
2022-10-26,22380,1050,rem,6,14,0,90,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,light,6,15,0,120,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,rem,6,17,0,180,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,awake,6,20,0,120,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,light,6,22,0,390,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,rem,6,29,0,810,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,awake,6,42,0,60,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,light,6,43,0,2520,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,awake,7,25,0,60,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-26,22380,1050,light,7,26,0,90,4320.0,14670.0,3390.0,applewatch,,Wednesday,1500,9450
2022-10-27,28620,1050,light,0,22,0,120,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,0,24,0,30,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,0,25,0,1650,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,deep,0,52,0,1230,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,1,13,0,1740,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,1,42,0,30,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,1,42,0,5250,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,rem,3,10,0,2700,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,3,55,0,1590,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,deep,4,21,0,210,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,4,25,0,1020,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,deep,4,42,0,900,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,4,57,0,60,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,4,58,0,30,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,4,58,0,840,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,rem,5,12,0,60,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,5,13,0,150,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,rem,5,16,0,270,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,5,20,0,630,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,5,31,0,570,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,rem,5,40,0,90,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,5,42,0,270,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,5,46,0,810,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,awake,6,0,0,60,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,6,1,0,2130,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,deep,6,36,0,690,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,6,48,0,720,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,rem,7,0,0,1890,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-27,28620,1050,light,7,31,0,2910,3030.0,20580.0,5010.0,applewatch,,Thursday,1800,10050
2022-10-28,28620,1050,light,23,55,0,1020,3030.0,20580.0,5010.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,awake,0,12,0,60,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,0,13,0,750,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,deep,0,26,0,990,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,0,42,0,1530,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,deep,1,8,0,540,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,1,17,0,1770,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,awake,1,46,0,150,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,1,49,0,510,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,rem,1,57,0,2040,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,2,31,0,1470,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,deep,2,56,0,1320,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,3,18,0,3420,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,rem,4,15,0,120,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,4,17,0,150,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,rem,4,19,0,1380,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,awake,4,42,0,150,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,4,45,0,2010,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,deep,5,18,0,1170,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,5,38,0,30,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,awake,5,38,0,30,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,5,39,0,1110,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,rem,5,57,0,1140,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,6,16,0,3360,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,awake,7,12,0,120,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,light,7,14,0,120,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-28,25110,510,rem,7,16,0,180,4020.0,16230.0,4860.0,applewatch,,Friday,1830,7320
2022-10-29,23400,60,light,0,58,0,2100,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,deep,1,33,0,1620,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,2,0,0,360,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,2,6,0,90,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,2,7,0,450,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,2,15,0,240,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,2,19,0,150,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,2,21,0,390,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,2,28,0,210,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,2,31,0,480,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,2,39,0,1440,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,deep,3,3,0,210,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,3,7,0,1440,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,deep,3,31,0,300,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,3,36,0,2730,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,4,21,0,1680,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,4,49,0,30,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,awake,4,50,0,60,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,4,51,0,2130,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,deep,5,26,0,960,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,5,42,0,1710,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,rem,6,11,0,2040,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-29,23400,60,light,6,45,0,2640,3090.0,15390.0,4920.0,applewatch,,Saturday,2100,4080
2022-10-30,23400,390,light,0,12,0,60,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,awake,0,13,0,120,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,0,15,0,1080,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,deep,0,33,0,690,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,0,44,0,210,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,awake,0,48,0,60,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,0,49,0,2910,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,deep,1,37,0,360,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,1,43,0,900,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,rem,1,58,0,1560,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,2,24,0,1470,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,deep,2,49,0,300,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,2,54,0,420,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,deep,3,1,0,180,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,3,4,0,330,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,deep,3,9,0,2190,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,3,46,0,720,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,rem,3,58,0,1530,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,4,23,0,4620,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,awake,5,40,0,150,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,5,43,0,210,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,rem,5,46,0,1560,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,6,12,0,1290,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,awake,6,34,0,60,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-30,23400,390,light,6,35,0,810,3720.0,15030.0,4650.0,applewatch,,Sunday,1260,6390
2022-10-31,27270,1440,light,0,50,0,540,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,0,59,0,90,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,1,0,0,510,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,1,9,0,210,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,1,12,0,930,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,deep,1,28,0,1290,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,1,49,0,510,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,deep,1,58,0,990,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,2,14,0,660,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,rem,2,25,0,420,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,2,32,0,60,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,2,33,0,960,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,2,49,0,870,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,3,4,0,3030,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,3,54,0,30,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,3,55,0,570,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,rem,4,4,0,1380,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,4,27,0,90,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,4,29,0,3600,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,deep,5,29,0,30,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,5,29,0,120,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,5,31,0,60,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,5,32,0,1350,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,rem,5,55,0,1740,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,6,24,0,1620,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,awake,6,51,0,30,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,6,51,0,1620,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,rem,7,18,0,1620,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,7,45,0,180,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,rem,7,48,0,1140,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-10-31,27270,1440,light,8,7,0,2460,2310.0,18660.0,6300.0,applewatch,,Monday,2280,5730
2022-11-01,24510,540,light,0,48,0,60,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,0,49,0,90,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,0,50,0,780,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,1,3,0,90,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,1,5,0,2130,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,deep,1,40,0,270,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,1,45,0,330,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,1,50,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,1,51,0,1440,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,2,15,0,1170,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,2,34,0,1260,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,deep,2,55,0,150,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,2,58,0,1770,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,deep,3,27,0,870,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,3,42,0,900,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,3,57,0,330,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,4,2,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,4,3,0,120,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,4,5,0,1080,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,4,23,0,2100,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,deep,4,58,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,4,58,0,180,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,5,1,0,60,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,5,2,0,90,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,5,4,0,180,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,5,7,0,1260,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,5,28,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,5,28,0,90,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,5,30,0,780,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,5,43,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,5,43,0,90,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,5,45,0,1920,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,6,17,0,2610,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,deep,7,0,0,750,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,7,13,0,1260,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,awake,7,34,0,30,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,light,7,34,0,330,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-01,24510,540,rem,7,40,0,330,2070.0,16800.0,5640.0,applewatch,,Tuesday,3150,5220
2022-11-02,21750,330,light,1,9,0,1110,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,deep,1,27,0,930,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,1,43,0,150,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,deep,1,45,0,780,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,1,58,0,360,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,awake,2,4,0,90,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,2,6,0,960,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,awake,2,22,0,30,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,2,22,0,570,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,rem,2,32,0,630,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,2,42,0,960,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,deep,2,58,0,1890,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,3,30,0,2550,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,rem,4,12,0,180,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,awake,4,15,0,180,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,4,18,0,180,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,rem,4,21,0,1350,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,4,44,0,30,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,rem,4,44,0,540,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,4,53,0,3150,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,deep,5,46,0,420,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,5,53,0,1260,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,rem,6,14,0,1470,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,awake,6,38,0,30,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-02,21750,330,light,6,39,0,2280,4020.0,13560.0,4170.0,applewatch,,Wednesday,1110,4980
2022-11-03,26490,1200,light,0,10,0,840,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,0,24,0,510,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,0,32,0,150,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,0,35,0,90,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,0,36,0,270,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,0,41,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,0,41,0,1770,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,1,11,0,1620,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,1,38,0,120,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,1,40,0,180,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,1,43,0,90,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,1,44,0,1770,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,2,14,0,1470,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,2,38,0,2730,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,3,24,0,810,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,3,37,0,1290,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,3,59,0,480,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,4,7,0,150,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,4,9,0,1980,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,4,42,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,4,43,0,1890,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,5,14,0,180,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,5,17,0,1200,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,deep,5,37,0,1440,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,6,1,0,210,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,6,5,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,6,5,0,360,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,6,11,0,750,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,6,24,0,90,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,6,25,0,300,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,6,30,0,60,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,6,31,0,390,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,6,38,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,6,38,0,2790,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,awake,7,25,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,7,25,0,150,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,7,28,0,30,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,7,28,0,90,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,7,30,0,450,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,light,7,37,0,210,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-03,26490,1200,rem,7,41,0,630,3720.0,16740.0,6030.0,applewatch,,Thursday,840,3660
2022-11-04,25530,1080,light,1,3,0,90,2160.0,19620.0,3750.0,applewatch,,Friday,6330,4020
2022-11-04,25530,1080,awake,1,4,0,210,2160.0,19620.0,3750.0,applewatch,,Friday,6330,4020
