dat_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds
2024-01-04,21120,3180,light,3,54,0,1680,3840.0,13740.0,3540.0
2024-01-04,21120,3180,wake,4,22,0,360,3840.0,13740.0,3540.0
2024-01-04,21120,3180,rem,4,28,0,480,3840.0,13740.0,3540.0
2024-01-04,21120,3180,light,4,36,0,1230,3840.0,13740.0,3540.0
2024-01-04,21120,3180,wake,4,56,30,570,3840.0,13740.0,3540.0
2024-01-03,20160,2220,wake,23,23,30,330,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,23,29,0,540,3840.0,12960.0,3360.0
2024-01-03,20160,2220,deep,23,38,0,1500,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,0,3,0,1980,3840.0,12960.0,3360.0
2024-01-03,20160,2220,rem,0,36,0,270,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,0,40,30,1590,3840.0,12960.0,3360.0
2024-01-03,20160,2220,deep,1,7,0,2700,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,1,52,0,5340,3840.0,12960.0,3360.0
2024-01-03,20160,2220,rem,3,21,0,1320,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,3,43,0,600,3840.0,12960.0,3360.0
2024-01-03,20160,2220,rem,3,53,0,270,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,3,57,30,990,3840.0,12960.0,3360.0
2024-01-03,20160,2220,rem,4,14,0,330,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,4,19,30,2370,3840.0,12960.0,3360.0
2024-01-03,20160,2220,rem,4,59,0,1260,3840.0,12960.0,3360.0
2024-01-03,20160,2220,wake,5,20,0,360,3840.0,12960.0,3360.0
2024-01-03,20160,2220,light,5,26,0,660,3840.0,12960.0,3360.0
2024-01-02,17220,1440,wake,23,36,0,300,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,23,41,0,1320,3600.0,9720.0,3900.0
2024-01-02,17220,1440,deep,0,3,0,1980,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,0,36,0,930,3600.0,9720.0,3900.0
2024-01-02,17220,1440,rem,0,51,30,390,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,0,58,0,270,3600.0,9720.0,3900.0
2024-01-02,17220,1440,rem,1,2,30,360,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,1,8,30,2640,3600.0,9720.0,3900.0
2024-01-02,17220,1440,deep,1,52,30,840,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,2,6,30,1350,3600.0,9720.0,3900.0
2024-01-02,17220,1440,rem,2,29,0,1080,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,2,47,0,2550,3600.0,9720.0,3900.0
2024-01-02,17220,1440,deep,3,29,30,870,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,3,44,0,420,3600.0,9720.0,3900.0
2024-01-02,17220,1440,rem,3,51,0,360,3600.0,9720.0,3900.0
2024-01-02,17220,1440,light,3,57,0,1020,3600.0,9720.0,3900.0
2024-01-02,17220,1440,rem,4,14,0,2010,3600.0,9720.0,3900.0
2024-01-01,16980,1860,wake,2,0,0,300,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,2,5,0,1230,1860.0,11160.0,3960.0
2024-01-01,16980,1860,deep,2,25,30,1020,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,2,42,30,780,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,2,55,30,300,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,3,0,30,1530,1860.0,11160.0,3960.0
2024-01-01,16980,1860,deep,3,26,0,360,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,3,32,0,900,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,3,47,0,300,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,3,52,0,30,1860.0,11160.0,3960.0
2024-01-01,16980,1860,wake,3,52,30,300,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,3,57,30,1200,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,4,17,30,1590,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,4,44,0,330,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,4,49,30,420,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,4,56,30,2130,1860.0,11160.0,3960.0
2024-01-01,16980,1860,deep,5,32,0,510,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,5,40,30,420,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,5,47,30,720,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,5,59,30,480,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,6,7,30,300,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,6,12,30,420,1860.0,11160.0,3960.0
2024-01-01,16980,1860,wake,6,19,30,330,1860.0,11160.0,3960.0
2024-01-01,16980,1860,light,6,25,0,2280,1860.0,11160.0,3960.0
2024-01-01,16980,1860,rem,7,3,0,420,1860.0,11160.0,3960.0
2024-01-01,16980,1860,wake,7,10,0,240,1860.0,11160.0,3960.0
2023-12-31,23940,3300,wake,23,16,30,420,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,23,23,30,1230,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,23,44,0,360,4800.0,15060.0,4080.0
2023-12-31,23940,3300,wake,23,50,0,360,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,23,56,0,1200,4800.0,15060.0,4080.0
2023-12-31,23940,3300,deep,0,16,0,1890,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,0,47,30,30,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,0,48,0,1110,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,1,6,30,2670,4800.0,15060.0,4080.0
2023-12-31,23940,3300,deep,1,51,0,1410,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,2,14,30,540,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,2,23,30,270,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,2,28,0,540,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,2,37,0,270,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,2,41,30,2250,4800.0,15060.0,4080.0
2023-12-31,23940,3300,deep,3,19,0,1680,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,3,47,0,30,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,3,47,30,750,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,4,0,0,1680,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,4,28,0,300,4800.0,15060.0,4080.0
2023-12-31,23940,3300,wake,4,33,0,600,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,4,43,0,210,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,4,46,30,300,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,4,51,30,5580,4800.0,15060.0,4080.0
2023-12-31,23940,3300,rem,6,24,30,750,4800.0,15060.0,4080.0
2023-12-31,23940,3300,wake,6,37,0,300,4800.0,15060.0,4080.0
2023-12-31,23940,3300,light,6,42,0,120,4800.0,15060.0,4080.0
2023-12-31,23940,3300,wake,6,44,0,420,4800.0,15060.0,4080.0
2023-12-28,28800,4740,wake,0,30,0,60,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,0,31,0,1050,6960.0,16800.0,5040.0
2023-12-28,28800,4740,deep,0,48,30,330,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,0,54,0,720,6960.0,16800.0,5040.0
2023-12-28,28800,4740,deep,1,6,0,2070,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,1,40,30,300,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,1,45,30,330,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,1,51,0,570,6960.0,16800.0,5040.0
2023-12-28,28800,4740,deep,2,0,30,3720,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,3,2,30,210,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,3,6,0,1080,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,3,24,0,840,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,3,38,0,960,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,3,54,0,3210,6960.0,16800.0,5040.0
2023-12-28,28800,4740,deep,4,47,30,840,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,5,1,30,480,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,5,9,30,1620,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,5,36,30,3720,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,6,38,30,870,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,6,53,0,3390,6960.0,16800.0,5040.0
2023-12-28,28800,4740,wake,7,49,30,270,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,7,54,0,390,6960.0,16800.0,5040.0
2023-12-28,28800,4740,wake,8,0,30,2610,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,8,44,0,2400,6960.0,16800.0,5040.0
2023-12-28,28800,4740,wake,9,24,0,240,6960.0,16800.0,5040.0
2023-12-28,28800,4740,light,9,28,0,330,6960.0,16800.0,5040.0
2023-12-28,28800,4740,wake,9,33,30,570,6960.0,16800.0,5040.0
2023-12-28,28800,4740,rem,9,43,0,360,6960.0,16800.0,5040.0
2023-12-26,15720,3420,wake,1,41,0,360,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,1,47,0,1260,3000.0,10980.0,1740.0
2023-12-26,15720,3420,deep,2,8,0,1590,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,2,34,30,1620,3000.0,10980.0,1740.0
2023-12-26,15720,3420,rem,3,1,30,330,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,3,7,0,660,3000.0,10980.0,1740.0
2023-12-26,15720,3420,rem,3,18,0,330,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,3,23,30,900,3000.0,10980.0,1740.0
2023-12-26,15720,3420,wake,3,38,30,690,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,3,50,0,960,3000.0,10980.0,1740.0
2023-12-26,15720,3420,wake,4,6,0,240,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,4,10,0,510,3000.0,10980.0,1740.0
2023-12-26,15720,3420,wake,4,18,30,360,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,4,24,30,1290,3000.0,10980.0,1740.0
2023-12-26,15720,3420,deep,4,46,0,1410,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,5,9,30,1530,3000.0,10980.0,1740.0
2023-12-26,15720,3420,rem,5,35,0,1170,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,5,54,30,2010,3000.0,10980.0,1740.0
2023-12-26,15720,3420,wake,6,28,0,270,3000.0,10980.0,1740.0
2023-12-26,15720,3420,light,6,32,30,1020,3000.0,10980.0,1740.0
2023-12-26,15720,3420,wake,6,49,30,660,3000.0,10980.0,1740.0
2023-12-25,19680,2820,wake,21,16,0,30,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,21,16,30,480,3780.0,12240.0,3660.0
2023-12-25,19680,2820,deep,21,24,30,1050,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,21,42,0,720,3780.0,12240.0,3660.0
2023-12-25,19680,2820,deep,21,54,0,300,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,21,59,0,630,3780.0,12240.0,3660.0
2023-12-25,19680,2820,rem,22,9,30,360,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,22,15,30,3270,3780.0,12240.0,3660.0
2023-12-25,19680,2820,rem,23,10,0,1800,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,23,40,0,1050,3780.0,12240.0,3660.0
2023-12-25,19680,2820,deep,23,57,30,1200,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,0,17,30,810,3780.0,12240.0,3660.0
2023-12-25,19680,2820,deep,0,31,0,540,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,0,40,0,780,3780.0,12240.0,3660.0
2023-12-25,19680,2820,rem,0,53,0,450,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,1,0,30,4050,3780.0,12240.0,3660.0
2023-12-25,19680,2820,deep,2,8,0,750,3780.0,12240.0,3660.0
2023-12-25,19680,2820,wake,2,20,30,210,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,2,24,0,150,3780.0,12240.0,3660.0
2023-12-25,19680,2820,rem,2,26,30,1140,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,2,45,30,810,3780.0,12240.0,3660.0
2023-12-25,19680,2820,wake,2,59,0,300,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,3,4,0,540,3780.0,12240.0,3660.0
2023-12-25,19680,2820,wake,3,13,0,210,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,3,16,30,180,3780.0,12240.0,3660.0
2023-12-25,19680,2820,wake,3,19,30,210,3780.0,12240.0,3660.0
2023-12-25,19680,2820,light,3,23,0,510,3780.0,12240.0,3660.0
2023-12-24,26040,4560,light,20,57,0,5730,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,22,32,30,690,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,22,44,0,300,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,22,49,0,360,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,22,55,0,210,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,22,58,30,6660,2220.0,20340.0,3480.0
2023-12-24,26040,4560,deep,0,49,30,540,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,0,58,30,270,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,1,3,0,1080,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,1,21,0,360,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,1,27,0,330,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,1,32,30,630,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,1,43,0,60,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,1,44,0,420,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,1,51,0,1320,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,2,13,0,330,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,2,18,30,450,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,2,26,0,210,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,2,29,30,1770,2220.0,20340.0,3480.0
2023-12-24,26040,4560,deep,2,59,0,1650,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,3,26,30,750,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,3,39,0,600,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,3,49,0,1320,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,4,11,0,720,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,4,23,0,1500,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,4,48,0,390,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,4,54,30,300,2220.0,20340.0,3480.0
2023-12-24,26040,4560,wake,4,59,30,480,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,5,7,30,30,2220.0,20340.0,3480.0
2023-12-24,26040,4560,rem,5,8,0,1110,2220.0,20340.0,3480.0
2023-12-24,26040,4560,light,5,26,30,30,2220.0,20340.0,3480.0
2023-12-23,24540,5760,wake,21,43,0,30,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,21,43,30,2040,3720.0,18540.0,2280.0
2023-12-23,24540,5760,deep,22,17,30,450,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,22,25,0,1260,3720.0,18540.0,2280.0
2023-12-23,24540,5760,rem,22,46,0,810,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,22,59,30,1230,3720.0,18540.0,2280.0
2023-12-23,24540,5760,deep,23,20,0,2010,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,23,53,30,4890,3720.0,18540.0,2280.0
2023-12-23,24540,5760,rem,1,15,0,570,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,1,24,30,390,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,1,31,0,390,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,1,37,30,1800,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,2,7,30,810,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,2,21,0,390,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,2,27,30,690,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,2,39,0,3090,3720.0,18540.0,2280.0
2023-12-23,24540,5760,rem,3,30,30,900,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,3,45,30,240,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,3,49,30,990,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,4,6,0,210,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,4,9,30,2670,3720.0,18540.0,2280.0
2023-12-23,24540,5760,deep,4,54,0,1440,3720.0,18540.0,2280.0
2023-12-23,24540,5760,light,5,18,0,1380,3720.0,18540.0,2280.0
2023-12-23,24540,5760,wake,5,41,0,1650,3720.0,18540.0,2280.0
2023-12-22,22740,3960,wake,22,14,30,30,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,22,15,0,1350,1920.0,17100.0,3720.0
2023-12-22,22740,3960,deep,22,37,30,300,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,22,42,30,1230,1920.0,17100.0,3720.0
2023-12-22,22740,3960,rem,23,3,0,1170,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,23,22,30,4950,1920.0,17100.0,3720.0
2023-12-22,22740,3960,rem,0,45,0,450,1920.0,17100.0,3720.0
2023-12-22,22740,3960,wake,0,52,30,390,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,0,59,0,1410,1920.0,17100.0,3720.0
2023-12-22,22740,3960,wake,1,22,30,810,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,1,36,0,4260,1920.0,17100.0,3720.0
2023-12-22,22740,3960,rem,2,47,0,390,1920.0,17100.0,3720.0
2023-12-22,22740,3960,deep,2,53,30,390,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,3,0,0,870,1920.0,17100.0,3720.0
2023-12-22,22740,3960,rem,3,14,30,390,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,3,21,0,480,1920.0,17100.0,3720.0
2023-12-22,22740,3960,deep,3,29,0,690,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,3,40,30,2700,1920.0,17100.0,3720.0
2023-12-22,22740,3960,rem,4,25,30,1440,1920.0,17100.0,3720.0
2023-12-22,22740,3960,deep,4,49,30,510,1920.0,17100.0,3720.0
2023-12-22,22740,3960,wake,4,58,0,720,1920.0,17100.0,3720.0
2023-12-22,22740,3960,light,5,10,0,1770,1920.0,17100.0,3720.0
2023-12-21,17340,5280,wake,23,38,30,450,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,23,46,0,1410,1740.0,13800.0,1800.0
2023-12-21,17340,5280,deep,0,9,30,450,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,0,17,0,540,1740.0,13800.0,1800.0
2023-12-21,17340,5280,rem,0,26,0,390,1740.0,13800.0,1800.0
2023-12-21,17340,5280,wake,0,32,30,240,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,0,36,30,2130,1740.0,13800.0,1800.0
2023-12-21,17340,5280,rem,1,12,0,480,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,1,20,0,1170,1740.0,13800.0,1800.0
2023-12-21,17340,5280,wake,1,39,30,2670,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,2,24,0,150,1740.0,13800.0,1800.0
2023-12-21,17340,5280,wake,2,26,30,810,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,2,40,0,1290,1740.0,13800.0,1800.0
2023-12-21,17340,5280,deep,3,1,30,1320,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,3,23,30,510,1740.0,13800.0,1800.0
2023-12-21,17340,5280,rem,3,32,0,390,1740.0,13800.0,1800.0
2023-12-21,17340,5280,wake,3,38,30,330,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,3,44,0,1920,1740.0,13800.0,1800.0
2023-12-21,17340,5280,rem,4,16,0,720,1740.0,13800.0,1800.0
2023-12-21,17340,5280,light,4,28,0,5250,1740.0,13800.0,1800.0
2023-12-20,30240,4080,light,20,9,0,1950,5040.0,19980.0,5220.0
2023-12-20,30240,4080,deep,20,41,30,960,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,20,57,30,3180,5040.0,19980.0,5220.0
2023-12-20,30240,4080,deep,21,50,30,1020,5040.0,19980.0,5220.0
2023-12-20,30240,4080,wake,22,7,30,630,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,22,18,0,150,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,22,20,30,930,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,22,36,0,1080,5040.0,19980.0,5220.0
2023-12-20,30240,4080,wake,22,54,0,210,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,22,57,30,330,5040.0,19980.0,5220.0
2023-12-20,30240,4080,wake,23,3,0,900,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,23,18,0,1650,5040.0,19980.0,5220.0
2023-12-20,30240,4080,deep,23,45,30,570,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,23,55,0,1710,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,0,23,30,420,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,0,30,30,2760,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,1,16,30,1050,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,1,34,0,3240,5040.0,19980.0,5220.0
2023-12-20,30240,4080,deep,2,28,0,1740,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,2,57,0,210,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,3,0,30,1290,5040.0,19980.0,5220.0
2023-12-20,30240,4080,wake,3,22,0,270,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,3,26,30,1050,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,3,44,0,630,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,3,54,30,2130,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,4,30,0,420,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,4,37,0,30,5040.0,19980.0,5220.0
2023-12-20,30240,4080,deep,4,37,30,870,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,4,52,0,930,5040.0,19980.0,5220.0
2023-12-20,30240,4080,rem,5,7,30,480,5040.0,19980.0,5220.0
2023-12-20,30240,4080,light,5,15,30,900,5040.0,19980.0,5220.0
2023-12-20,30240,4080,wake,5,30,30,660,5040.0,19980.0,5220.0
2023-12-17,20280,2100,wake,22,39,0,30,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,22,39,30,1530,2160.0,15060.0,3060.0
2023-12-17,20280,2100,deep,23,5,0,900,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,23,20,0,3600,2160.0,15060.0,3060.0
2023-12-17,20280,2100,rem,0,20,0,420,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,0,27,0,600,2160.0,15060.0,3060.0
2023-12-17,20280,2100,rem,0,37,0,750,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,0,49,30,960,2160.0,15060.0,3060.0
2023-12-17,20280,2100,deep,1,5,30,600,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,1,15,30,2460,2160.0,15060.0,3060.0
2023-12-17,20280,2100,rem,1,56,30,1230,2160.0,15060.0,3060.0
2023-12-17,20280,2100,wake,2,17,0,330,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,2,22,30,1740,2160.0,15060.0,3060.0
2023-12-17,20280,2100,deep,2,51,30,600,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,3,1,30,1290,2160.0,15060.0,3060.0
2023-12-17,20280,2100,rem,3,23,0,480,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,3,31,0,660,2160.0,15060.0,3060.0
2023-12-17,20280,2100,rem,3,42,0,330,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,3,47,30,3240,2160.0,15060.0,3060.0
2023-12-17,20280,2100,deep,4,41,30,270,2160.0,15060.0,3060.0
2023-12-17,20280,2100,light,4,46,0,390,2160.0,15060.0,3060.0
2023-12-16,16620,2820,wake,1,57,0,60,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,1,58,0,1740,3720.0,9420.0,3480.0
2023-12-16,16620,2820,deep,2,27,0,930,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,2,42,30,360,3720.0,9420.0,3480.0
2023-12-16,16620,2820,deep,2,48,30,1680,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,3,16,30,660,3720.0,9420.0,3480.0
2023-12-16,16620,2820,deep,3,27,30,1200,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,3,47,30,1050,3720.0,9420.0,3480.0
2023-12-16,16620,2820,wake,4,5,0,540,3720.0,9420.0,3480.0
2023-12-16,16620,2820,rem,4,14,0,2610,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,4,57,30,960,3720.0,9420.0,3480.0
2023-12-16,16620,2820,rem,5,13,30,1050,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,5,31,0,4770,3720.0,9420.0,3480.0
2023-12-16,16620,2820,wake,6,50,30,1350,3720.0,9420.0,3480.0
2023-12-16,16620,2820,light,7,13,0,150,3720.0,9420.0,3480.0
2023-12-16,16620,2820,wake,7,15,30,360,3720.0,9420.0,3480.0
2023-12-15,19080,3000,wake,0,11,30,1050,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,0,29,0,750,2460.0,11700.0,4920.0
2023-12-15,19080,3000,deep,0,41,30,300,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,0,46,30,660,2460.0,11700.0,4920.0
2023-12-15,19080,3000,deep,0,57,30,810,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,1,11,0,960,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,1,27,0,360,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,1,33,0,1170,2460.0,11700.0,4920.0
2023-12-15,19080,3000,deep,1,52,30,330,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,1,58,0,30,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,1,58,30,870,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,2,13,0,240,2460.0,11700.0,4920.0
2023-12-15,19080,3000,deep,2,17,0,300,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,2,22,0,2250,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,2,59,30,390,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,3,6,0,270,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,3,10,30,1950,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,3,43,0,1920,2460.0,11700.0,4920.0
2023-12-15,19080,3000,deep,4,15,0,810,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,4,28,30,750,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,4,41,0,360,2460.0,11700.0,4920.0
2023-12-15,19080,3000,light,4,47,0,300,2460.0,11700.0,4920.0
2023-12-15,19080,3000,rem,4,52,0,570,2460.0,11700.0,4920.0
